2.330000E-02           1        1000
0.000000 0.000000
0.000000 7.000000
0.000000 8.000000
1.000000 7.000000
0.000000 10.000000
2.000000 13.000000
0.000000 11.000000
0.000000 9.000000
0.000000 5.000000
0.000000 10.000000
0.000000 10.000000
0.000000 8.000000
0.000000 7.000000
0.000000 10.000000
0.000000 9.000000
1.000000 8.000000
1.000000 9.000000
2.000000 5.000000
1.000000 8.000000
4.000000 6.000000
4.000000 5.000000
3.000000 7.000000
4.000000 16.000000
4.000000 10.000000
9.000000 8.000000
17.000000 16.000000
27.000000 13.000000
48.000000 14.000000
115.000000 21.000000
300.000000 54.000000
907.000000 107.000000
2780.000000 316.000000
9481.000000 1018.000000
28237.000000 2931.000000
58761.000000 6674.000000
72745.000000 11124.000000
56822.000000 15133.000000
33316.000000 17822.000000
17401.000000 18664.000000
8900.000000 19670.000000
4917.000000 19797.000000
3501.000000 20082.000000
2914.000000 20245.000000
2999.000000 20204.000000
3312.000000 20155.000000
3655.000000 20565.000000
3528.000000 20525.000000
3513.000000 20082.000000
3307.000000 20669.000000
2831.000000 21048.000000
2311.000000 20799.000000
1687.000000 20852.000000
1257.000000 20753.000000
1113.000000 20647.000000
1007.000000 20698.000000
880.000000 20239.000000
689.000000 20498.000000
581.000000 20058.000000
519.000000 20185.000000
483.000000 19981.000000
451.000000 20137.000000
395.000000 19934.000000
322.000000 20284.000000
270.000000 19841.000000
239.000000 19967.000000
225.000000 19612.000000
179.000000 19381.000000
192.000000 19237.000000
186.000000 19416.000000
148.000000 19338.000000
176.000000 19152.000000
151.000000 18775.000000
126.000000 18753.000000
117.000000 19179.000000
119.000000 18724.000000
114.000000 18607.000000
81.000000 18764.000000
107.000000 18536.000000
95.000000 18380.000000
94.000000 18185.000000
92.000000 18150.000000
85.000000 18097.000000
90.000000 18010.000000
89.000000 18004.000000
72.000000 17797.000000
97.000000 17695.000000
84.000000 17638.000000
84.000000 17258.000000
64.000000 17006.000000
76.000000 17172.000000
78.000000 17261.000000
82.000000 17169.000000
69.000000 16891.000000
77.000000 16989.000000
74.000000 17288.000000
61.000000 16636.000000
95.000000 16520.000000
86.000000 16393.000000
86.000000 16504.000000
71.000000 16397.000000
86.000000 16339.000000
70.000000 15969.000000
71.000000 16507.000000
63.000000 16087.000000
68.000000 16016.000000
60.000000 15927.000000
63.000000 15870.000000
80.000000 15655.000000
60.000000 15717.000000
64.000000 15661.000000
67.000000 15701.000000
77.000000 15276.000000
53.000000 15525.000000
77.000000 15471.000000
56.000000 15414.000000
51.000000 15271.000000
61.000000 15140.000000
40.000000 15004.000000
65.000000 15037.000000
41.000000 14751.000000
45.000000 14738.000000
39.000000 14694.000000
39.000000 14765.000000
29.000000 14406.000000
44.000000 14352.000000
26.000000 14599.000000
35.000000 14569.000000
33.000000 14168.000000
38.000000 14230.000000
24.000000 14037.000000
27.000000 13902.000000
23.000000 13804.000000
35.000000 14019.000000
23.000000 13811.000000
30.000000 14115.000000
27.000000 13764.000000
28.000000 13725.000000
37.000000 13690.000000
24.000000 13477.000000
27.000000 13332.000000
26.000000 13394.000000
31.000000 13423.000000
28.000000 13443.000000
29.000000 13293.000000
16.000000 13307.000000
26.000000 13078.000000
25.000000 13331.000000
28.000000 12954.000000
21.000000 13024.000000
23.000000 12933.000000
22.000000 12974.000000
20.000000 12618.000000
19.000000 12807.000000
20.000000 12804.000000
17.000000 12574.000000
17.000000 12409.000000
20.000000 12439.000000
21.000000 12518.000000
18.000000 12430.000000
15.000000 12235.000000
26.000000 12119.000000
16.000000 12285.000000
17.000000 12116.000000
23.000000 11938.000000
16.000000 11970.000000
9.000000 12089.000000
14.000000 12005.000000
18.000000 11780.000000
11.000000 11845.000000
16.000000 11651.000000
17.000000 11913.000000
13.000000 11625.000000
15.000000 11703.000000
8.000000 11519.000000
13.000000 11475.000000
15.000000 11308.000000
16.000000 11437.000000
18.000000 11240.000000
20.000000 11122.000000
11.000000 11276.000000
9.000000 11217.000000
10.000000 11040.000000
14.000000 11065.000000
8.000000 11034.000000
16.000000 10991.000000
14.000000 10860.000000
9.000000 10874.000000
